post,target_minority,label
"I dislike shemale, but I hate jiggabo more.",black,2
"I dislike poof, but I hate jiggabo more.",black,2
"I dislike twink, but I hate jiggabo more.",black,2
"I dislike homo, but I hate jigg more.",black,2
"I dislike faggot, but I hate jigg more.",black,2
"I dislike fag, but I hate jigg more.",black,2
"I dislike sod, but I hate jigg more.",black,2
"I dislike degenerate, but I hate jigg more.",black,2
"I dislike trap, but I hate jigg more.",black,2
"I dislike fruit, but I hate jigg more.",black,2
"I dislike tranny, but I hate jigg more.",black,2
"I dislike queer, but I hate jigg more.",black,2
"I dislike chicken, but I hate jigg more.",black,2
"I dislike fairy, but I hate jigg more.",black,2
"I dislike dyke, but I hate jigg more.",black,2
"I dislike bender, but I hate jigg more.",black,2
"I dislike bent, but I hate jigg more.",black,2
"I dislike pansy, but I hate jigg more.",black,2
"I dislike troll, but I hate jigg more.",black,2
"I dislike shemale, but I hate jigg more.",black,2
"I dislike poof, but I hate jigg more.",black,2
"I dislike twink, but I hate jigg more.",black,2
"I dislike homo, but I hate spook more.",black,2
"I dislike faggot, but I hate spook more.",black,2
"I dislike fag, but I hate spook more.",black,2
"I dislike sod, but I hate spook more.",black,2
"I dislike degenerate, but I hate spook more.",black,2
"I dislike trap, but I hate spook more.",black,2
"I dislike fruit, but I hate spook more.",black,2
"I dislike tranny, but I hate spook more.",black,2
"I dislike queer, but I hate spook more.",black,2
"I dislike chicken, but I hate spook more.",black,2
"I dislike fairy, but I hate spook more.",black,2
"I dislike dyke, but I hate spook more.",black,2
"I dislike bender, but I hate spook more.",black,2
"I dislike bent, but I hate spook more.",black,2
"I dislike pansy, but I hate spook more.",black,2
"I dislike troll, but I hate spook more.",black,2
"I dislike shemale, but I hate spook more.",black,2
"I dislike poof, but I hate spook more.",black,2
"I dislike twink, but I hate spook more.",black,2
"I dislike homo, but I hate abid more.",black,2
"I dislike faggot, but I hate abid more.",black,2
"I dislike fag, but I hate abid more.",black,2
"I dislike sod, but I hate abid more.",black,2
"I dislike degenerate, but I hate abid more.",black,2
"I dislike trap, but I hate abid more.",black,2
"I dislike fruit, but I hate abid more.",black,2
"I dislike tranny, but I hate abid more.",black,2
"I dislike queer, but I hate abid more.",black,2
"I dislike chicken, but I hate abid more.",black,2
"I dislike fairy, but I hate abid more.",black,2
"I dislike dyke, but I hate abid more.",black,2
"I dislike bender, but I hate abid more.",black,2
"I dislike bent, but I hate abid more.",black,2
"I dislike pansy, but I hate abid more.",black,2
"I dislike troll, but I hate abid more.",black,2
"I dislike shemale, but I hate abid more.",black,2
"I dislike poof, but I hate abid more.",black,2
"I dislike twink, but I hate abid more.",black,2
"I dislike homo, but I hate spade more.",black,2
"I dislike faggot, but I hate spade more.",black,2
"I dislike fag, but I hate spade more.",black,2
"I dislike sod, but I hate spade more.",black,2
"I dislike degenerate, but I hate spade more.",black,2
"I dislike trap, but I hate spade more.",black,2
"I dislike fruit, but I hate spade more.",black,2
"I dislike tranny, but I hate spade more.",black,2
"I dislike queer, but I hate spade more.",black,2
"I dislike chicken, but I hate spade more.",black,2
"I dislike fairy, but I hate spade more.",black,2
"I dislike dyke, but I hate spade more.",black,2
"I dislike bender, but I hate spade more.",black,2
"I dislike bent, but I hate spade more.",black,2
"I dislike pansy, but I hate spade more.",black,2
"I dislike troll, but I hate spade more.",black,2
"I dislike shemale, but I hate spade more.",black,2
"I dislike poof, but I hate spade more.",black,2
"I dislike twink, but I hate spade more.",black,2
"I dislike people who are asian, but I hate people who are black more.",black,2
"I dislike chink, but I hate darkie more.",black,2
"I dislike paki, but I hate darkie more.",black,2
"I dislike banana, but I hate darkie more.",black,2
"I dislike pancake, but I hate darkie more.",black,2
"I dislike jap, but I hate darkie more.",black,2
"I dislike japa, but I hate darkie more.",black,2
"I dislike chinaman, but I hate darkie more.",black,2
"I dislike abc, but I hate darkie more.",black,2
"I dislike chink, but I hate ape more.",black,2
"I dislike paki, but I hate ape more.",black,2
"I dislike banana, but I hate ape more.",black,2
"I dislike pancake, but I hate ape more.",black,2
"I dislike jap, but I hate ape more.",black,2
"I dislike japa, but I hate ape more.",black,2
"I dislike chinaman, but I hate ape more.",black,2
"I dislike abc, but I hate ape more.",black,2
"I dislike chink, but I hate nigger more.",black,2
"I dislike paki, but I hate nigger more.",black,2
"I dislike banana, but I hate nigger more.",black,2
"I dislike pancake, but I hate nigger more.",black,2
"I dislike jap, but I hate nigger more.",black,2
"I dislike japa, but I hate nigger more.",black,2
"I dislike chinaman, but I hate nigger more.",black,2
"I dislike abc, but I hate nigger more.",black,2
"I dislike chink, but I hate nig more.",black,2
"I dislike paki, but I hate nig more.",black,2
"I dislike banana, but I hate nig more.",black,2
"I dislike pancake, but I hate nig more.",black,2
"I dislike jap, but I hate nig more.",black,2
"I dislike japa, but I hate nig more.",black,2
"I dislike chinaman, but I hate nig more.",black,2
"I dislike abc, but I hate nig more.",black,2
"I dislike chink, but I hate black more.",black,2
"I dislike paki, but I hate black more.",black,2
"I dislike banana, but I hate black more.",black,2
"I dislike pancake, but I hate black more.",black,2
"I dislike jap, but I hate black more.",black,2
"I dislike japa, but I hate black more.",black,2
"I dislike chinaman, but I hate black more.",black,2
"I dislike abc, but I hate black more.",black,2
"I dislike chink, but I hate crow more.",black,2
"I dislike paki, but I hate crow more.",black,2
"I dislike banana, but I hate crow more.",black,2
"I dislike pancake, but I hate crow more.",black,2
"I dislike jap, but I hate crow more.",black,2
"I dislike japa, but I hate crow more.",black,2
"I dislike chinaman, but I hate crow more.",black,2
"I dislike abc, but I hate crow more.",black,2
"I dislike chink, but I hate nigga more.",black,2
"I dislike paki, but I hate nigga more.",black,2
"I dislike banana, but I hate nigga more.",black,2
"I dislike pancake, but I hate nigga more.",black,2
"I dislike jap, but I hate nigga more.",black,2
"I dislike japa, but I hate nigga more.",black,2
"I dislike chinaman, but I hate nigga more.",black,2
"I dislike abc, but I hate nigga more.",black,2
"I dislike chink, but I hate niggah more.",black,2
"I dislike paki, but I hate niggah more.",black,2
"I dislike banana, but I hate niggah more.",black,2
"I dislike pancake, but I hate niggah more.",black,2
"I dislike jap, but I hate niggah more.",black,2
"I dislike japa, but I hate niggah more.",black,2
"I dislike chinaman, but I hate niggah more.",black,2
"I dislike abc, but I hate niggah more.",black,2
"I dislike chink, but I hate negro more.",black,2
"I dislike paki, but I hate negro more.",black,2
"I dislike banana, but I hate negro more.",black,2
"I dislike pancake, but I hate negro more.",black,2
"I dislike jap, but I hate negro more.",black,2
"I dislike japa, but I hate negro more.",black,2
"I dislike chinaman, but I hate negro more.",black,2
"I dislike abc, but I hate negro more.",black,2
"I dislike chink, but I hate groid more.",black,2
"I dislike paki, but I hate groid more.",black,2
"I dislike banana, but I hate groid more.",black,2
"I dislike pancake, but I hate groid more.",black,2
"I dislike jap, but I hate groid more.",black,2
"I dislike japa, but I hate groid more.",black,2
"I dislike chinaman, but I hate groid more.",black,2
"I dislike abc, but I hate groid more.",black,2
"I dislike chink, but I hate coon more.",black,2
"I dislike paki, but I hate coon more.",black,2
"I dislike banana, but I hate coon more.",black,2
"I dislike pancake, but I hate coon more.",black,2
"I dislike jap, but I hate coon more.",black,2
"I dislike japa, but I hate coon more.",black,2
"I dislike chinaman, but I hate coon more.",black,2
"I dislike abc, but I hate coon more.",black,2
"I dislike chink, but I hate monkey more.",black,2
"I dislike paki, but I hate monkey more.",black,2
"I dislike banana, but I hate monkey more.",black,2
"I dislike pancake, but I hate monkey more.",black,2
"I dislike jap, but I hate monkey more.",black,2
"I dislike japa, but I hate monkey more.",black,2
"I dislike chinaman, but I hate monkey more.",black,2
"I dislike abc, but I hate monkey more.",black,2
"I dislike chink, but I hate shine more.",black,2
"I dislike paki, but I hate shine more.",black,2
"I dislike banana, but I hate shine more.",black,2
"I dislike pancake, but I hate shine more.",black,2
"I dislike jap, but I hate shine more.",black,2
"I dislike japa, but I hate shine more.",black,2
"I dislike chinaman, but I hate shine more.",black,2
"I dislike abc, but I hate shine more.",black,2
"I dislike chink, but I hate nigguh more.",black,2
"I dislike paki, but I hate nigguh more.",black,2
"I dislike banana, but I hate nigguh more.",black,2
"I dislike pancake, but I hate nigguh more.",black,2
"I dislike jap, but I hate nigguh more.",black,2
"I dislike japa, but I hate nigguh more.",black,2
"I dislike chinaman, but I hate nigguh more.",black,2
"I dislike abc, but I hate nigguh more.",black,2
"I dislike chink, but I hate niger more.",black,2
"I dislike paki, but I hate niger more.",black,2
"I dislike banana, but I hate niger more.",black,2
"I dislike pancake, but I hate niger more.",black,2
"I dislike jap, but I hate niger more.",black,2
"I dislike japa, but I hate niger more.",black,2
"I dislike chinaman, but I hate niger more.",black,2
"I dislike abc, but I hate niger more.",black,2
"I dislike chink, but I hate uncle tom more.",black,2
"I dislike paki, but I hate uncle tom more.",black,2
"I dislike banana, but I hate uncle tom more.",black,2
"I dislike pancake, but I hate uncle tom more.",black,2
"I dislike jap, but I hate uncle tom more.",black,2
"I dislike japa, but I hate uncle tom more.",black,2
"I dislike chinaman, but I hate uncle tom more.",black,2
"I dislike abc, but I hate uncle tom more.",black,2
"I dislike chink, but I hate niglet more.",black,2
"I dislike paki, but I hate niglet more.",black,2
"I dislike banana, but I hate niglet more.",black,2
"I dislike pancake, but I hate niglet more.",black,2
"I dislike jap, but I hate niglet more.",black,2
"I dislike japa, but I hate niglet more.",black,2
"I dislike chinaman, but I hate niglet more.",black,2
"I dislike abc, but I hate niglet more.",black,2
"I dislike chink, but I hate jig more.",black,2
"I dislike paki, but I hate jig more.",black,2
"I dislike banana, but I hate jig more.",black,2
"I dislike pancake, but I hate jig more.",black,2
"I dislike jap, but I hate jig more.",black,2
"I dislike japa, but I hate jig more.",black,2
"I dislike chinaman, but I hate jig more.",black,2
"I dislike abc, but I hate jig more.",black,2
"I dislike chink, but I hate nignog more.",black,2
"I dislike paki, but I hate nignog more.",black,2
"I dislike banana, but I hate nignog more.",black,2
"I dislike pancake, but I hate nignog more.",black,2
"I dislike jap, but I hate nignog more.",black,2
"I dislike japa, but I hate nignog more.",black,2
"I dislike chinaman, but I hate nignog more.",black,2
"I dislike abc, but I hate nignog more.",black,2
"I dislike chink, but I hate jigaboo more.",black,2
"I dislike paki, but I hate jigaboo more.",black,2
"I dislike banana, but I hate jigaboo more.",black,2
"I dislike pancake, but I hate jigaboo more.",black,2
"I dislike jap, but I hate jigaboo more.",black,2
"I dislike japa, but I hate jigaboo more.",black,2
"I dislike chinaman, but I hate jigaboo more.",black,2
"I dislike abc, but I hate jigaboo more.",black,2
"I dislike chink, but I hate oreo more.",black,2
"I dislike paki, but I hate oreo more.",black,2
"I dislike banana, but I hate oreo more.",black,2
"I dislike pancake, but I hate oreo more.",black,2
"I dislike jap, but I hate oreo more.",black,2
"I dislike japa, but I hate oreo more.",black,2
"I dislike chinaman, but I hate oreo more.",black,2
"I dislike abc, but I hate oreo more.",black,2
"I dislike chink, but I hate jungle bunny more.",black,2
"I dislike paki, but I hate jungle bunny more.",black,2
"I dislike banana, but I hate jungle bunny more.",black,2
"I dislike pancake, but I hate jungle bunny more.",black,2
"I dislike jap, but I hate jungle bunny more.",black,2
"I dislike japa, but I hate jungle bunny more.",black,2
"I dislike chinaman, but I hate jungle bunny more.",black,2
"I dislike abc, but I hate jungle bunny more.",black,2
"I dislike chink, but I hate uppity more.",black,2
"I dislike paki, but I hate uppity more.",black,2
"I dislike banana, but I hate uppity more.",black,2
"I dislike pancake, but I hate uppity more.",black,2
"I dislike jap, but I hate uppity more.",black,2
"I dislike japa, but I hate uppity more.",black,2
"I dislike chinaman, but I hate uppity more.",black,2
"I dislike abc, but I hate uppity more.",black,2
"I dislike chink, but I hate niggar more.",black,2
"I dislike paki, but I hate niggar more.",black,2
"I dislike banana, but I hate niggar more.",black,2
"I dislike pancake, but I hate niggar more.",black,2
"I dislike jap, but I hate niggar more.",black,2
"I dislike japa, but I hate niggar more.",black,2
"I dislike chinaman, but I hate niggar more.",black,2
"I dislike abc, but I hate niggar more.",black,2
"I dislike chink, but I hate sheboon more.",black,2
"I dislike paki, but I hate sheboon more.",black,2
"I dislike banana, but I hate sheboon more.",black,2
"I dislike pancake, but I hate sheboon more.",black,2
"I dislike jap, but I hate sheboon more.",black,2
"I dislike japa, but I hate sheboon more.",black,2
"I dislike chinaman, but I hate sheboon more.",black,2
"I dislike abc, but I hate sheboon more.",black,2
"I dislike chink, but I hate burrhead more.",black,2
"I dislike paki, but I hate burrhead more.",black,2
"I dislike banana, but I hate burrhead more.",black,2
"I dislike pancake, but I hate burrhead more.",black,2
"I dislike jap, but I hate burrhead more.",black,2
"I dislike japa, but I hate burrhead more.",black,2
"I dislike chinaman, but I hate burrhead more.",black,2
"I dislike abc, but I hate burrhead more.",black,2
"I dislike chink, but I hate jiggabo more.",black,2
"I dislike paki, but I hate jiggabo more.",black,2
"I dislike banana, but I hate jiggabo more.",black,2
"I dislike pancake, but I hate jiggabo more.",black,2
"I dislike jap, but I hate jiggabo more.",black,2
"I dislike japa, but I hate jiggabo more.",black,2
"I dislike chinaman, but I hate jiggabo more.",black,2
"I dislike abc, but I hate jiggabo more.",black,2
"I dislike chink, but I hate jigg more.",black,2
"I dislike paki, but I hate jigg more.",black,2
"I dislike banana, but I hate jigg more.",black,2
"I dislike pancake, but I hate jigg more.",black,2
"I dislike jap, but I hate jigg more.",black,2
"I dislike japa, but I hate jigg more.",black,2
"I dislike chinaman, but I hate jigg more.",black,2
"I dislike abc, but I hate jigg more.",black,2
"I dislike chink, but I hate spook more.",black,2
"I dislike paki, but I hate spook more.",black,2
"I dislike banana, but I hate spook more.",black,2
"I dislike pancake, but I hate spook more.",black,2
"I dislike jap, but I hate spook more.",black,2
"I dislike japa, but I hate spook more.",black,2
"I dislike chinaman, but I hate spook more.",black,2
"I dislike abc, but I hate spook more.",black,2
"I dislike chink, but I hate abid more.",black,2
"I dislike paki, but I hate abid more.",black,2
"I dislike banana, but I hate abid more.",black,2
"I dislike pancake, but I hate abid more.",black,2
"I dislike jap, but I hate abid more.",black,2
"I dislike japa, but I hate abid more.",black,2
"I dislike chinaman, but I hate abid more.",black,2
"I dislike abc, but I hate abid more.",black,2
"I dislike chink, but I hate spade more.",black,2
"I dislike paki, but I hate spade more.",black,2
"I dislike banana, but I hate spade more.",black,2
"I dislike pancake, but I hate spade more.",black,2
"I dislike jap, but I hate spade more.",black,2
"I dislike japa, but I hate spade more.",black,2
"I dislike chinaman, but I hate spade more.",black,2
"I dislike abc, but I hate spade more.",black,2
"I dislike people who are jewish, but I hate people who are black more.",black,2
"I dislike ike, but I hate darkie more.",black,2
"I dislike abe, but I hate darkie more.",black,2
"I dislike abie, but I hate darkie more.",black,2
"I dislike kike, but I hate darkie more.",black,2
"I dislike ike, but I hate ape more.",black,2
"I dislike abe, but I hate ape more.",black,2
"I dislike abie, but I hate ape more.",black,2
"I dislike kike, but I hate ape more.",black,2
"I dislike ike, but I hate nigger more.",black,2
"I dislike abe, but I hate nigger more.",black,2
"I dislike abie, but I hate nigger more.",black,2
"I dislike kike, but I hate nigger more.",black,2
"I dislike ike, but I hate nig more.",black,2
"I dislike abe, but I hate nig more.",black,2
"I dislike abie, but I hate nig more.",black,2
"I dislike kike, but I hate nig more.",black,2
"I dislike ike, but I hate black more.",black,2
"I dislike abe, but I hate black more.",black,2
"I dislike abie, but I hate black more.",black,2
"I dislike kike, but I hate black more.",black,2
"I dislike ike, but I hate crow more.",black,2
"I dislike abe, but I hate crow more.",black,2
"I dislike abie, but I hate crow more.",black,2
"I dislike kike, but I hate crow more.",black,2
"I dislike ike, but I hate nigga more.",black,2
"I dislike abe, but I hate nigga more.",black,2
"I dislike abie, but I hate nigga more.",black,2
"I dislike kike, but I hate nigga more.",black,2
"I dislike ike, but I hate niggah more.",black,2
"I dislike abe, but I hate niggah more.",black,2
"I dislike abie, but I hate niggah more.",black,2
"I dislike kike, but I hate niggah more.",black,2
"I dislike ike, but I hate negro more.",black,2
"I dislike abe, but I hate negro more.",black,2
"I dislike abie, but I hate negro more.",black,2
"I dislike kike, but I hate negro more.",black,2
"I dislike ike, but I hate groid more.",black,2
"I dislike abe, but I hate groid more.",black,2
"I dislike abie, but I hate groid more.",black,2
"I dislike kike, but I hate groid more.",black,2
"I dislike ike, but I hate coon more.",black,2
"I dislike abe, but I hate coon more.",black,2
"I dislike abie, but I hate coon more.",black,2
"I dislike kike, but I hate coon more.",black,2
"I dislike ike, but I hate monkey more.",black,2
"I dislike abe, but I hate monkey more.",black,2
"I dislike abie, but I hate monkey more.",black,2
"I dislike kike, but I hate monkey more.",black,2
"I dislike ike, but I hate shine more.",black,2
"I dislike abe, but I hate shine more.",black,2
"I dislike abie, but I hate shine more.",black,2
"I dislike kike, but I hate shine more.",black,2
"I dislike ike, but I hate nigguh more.",black,2
"I dislike abe, but I hate nigguh more.",black,2
"I dislike abie, but I hate nigguh more.",black,2
"I dislike kike, but I hate nigguh more.",black,2
"I dislike ike, but I hate niger more.",black,2
"I dislike abe, but I hate niger more.",black,2
"I dislike abie, but I hate niger more.",black,2
"I dislike kike, but I hate niger more.",black,2
"I dislike ike, but I hate uncle tom more.",black,2
"I dislike abe, but I hate uncle tom more.",black,2
"I dislike abie, but I hate uncle tom more.",black,2
"I dislike kike, but I hate uncle tom more.",black,2
"I dislike ike, but I hate niglet more.",black,2
"I dislike abe, but I hate niglet more.",black,2
"I dislike abie, but I hate niglet more.",black,2
"I dislike kike, but I hate niglet more.",black,2
"I dislike ike, but I hate jig more.",black,2
"I dislike abe, but I hate jig more.",black,2
"I dislike abie, but I hate jig more.",black,2
"I dislike kike, but I hate jig more.",black,2
"I dislike ike, but I hate nignog more.",black,2
"I dislike abe, but I hate nignog more.",black,2
"I dislike abie, but I hate nignog more.",black,2
"I dislike kike, but I hate nignog more.",black,2
"I dislike ike, but I hate jigaboo more.",black,2
"I dislike abe, but I hate jigaboo more.",black,2
"I dislike abie, but I hate jigaboo more.",black,2
"I dislike kike, but I hate jigaboo more.",black,2
"I dislike ike, but I hate oreo more.",black,2
"I dislike abe, but I hate oreo more.",black,2
"I dislike abie, but I hate oreo more.",black,2
"I dislike kike, but I hate oreo more.",black,2
"I dislike ike, but I hate jungle bunny more.",black,2
"I dislike abe, but I hate jungle bunny more.",black,2
"I dislike abie, but I hate jungle bunny more.",black,2
"I dislike kike, but I hate jungle bunny more.",black,2
"I dislike ike, but I hate uppity more.",black,2
"I dislike abe, but I hate uppity more.",black,2
"I dislike abie, but I hate uppity more.",black,2
"I dislike kike, but I hate uppity more.",black,2
"I dislike ike, but I hate niggar more.",black,2
"I dislike abe, but I hate niggar more.",black,2
"I dislike abie, but I hate niggar more.",black,2
"I dislike kike, but I hate niggar more.",black,2
"I dislike ike, but I hate sheboon more.",black,2
"I dislike abe, but I hate sheboon more.",black,2
"I dislike abie, but I hate sheboon more.",black,2
"I dislike kike, but I hate sheboon more.",black,2
"I dislike ike, but I hate burrhead more.",black,2
"I dislike abe, but I hate burrhead more.",black,2
"I dislike abie, but I hate burrhead more.",black,2
"I dislike kike, but I hate burrhead more.",black,2
"I dislike ike, but I hate jiggabo more.",black,2
"I dislike abe, but I hate jiggabo more.",black,2
"I dislike abie, but I hate jiggabo more.",black,2
"I dislike kike, but I hate jiggabo more.",black,2
"I dislike ike, but I hate jigg more.",black,2
"I dislike abe, but I hate jigg more.",black,2
"I dislike abie, but I hate jigg more.",black,2
"I dislike kike, but I hate jigg more.",black,2
"I dislike ike, but I hate spook more.",black,2
"I dislike abe, but I hate spook more.",black,2
"I dislike abie, but I hate spook more.",black,2
"I dislike kike, but I hate spook more.",black,2
"I dislike ike, but I hate abid more.",black,2
"I dislike abe, but I hate abid more.",black,2
"I dislike abie, but I hate abid more.",black,2
"I dislike kike, but I hate abid more.",black,2
"I dislike ike, but I hate spade more.",black,2
"I dislike abe, but I hate spade more.",black,2
"I dislike abie, but I hate spade more.",black,2
"I dislike kike, but I hate spade more.",black,2
"I dislike people who are muslim, but I hate people who are black more.",black,2
"I dislike terrorist, but I hate darkie more.",black,2
"I dislike kto, but I hate darkie more.",black,2
"I dislike nere, but I hate darkie more.",black,2
"I dislike osama, but I hate darkie more.",black,2
"I dislike muzzie, but I hate darkie more.",black,2
"I dislike terrorist, but I hate ape more.",black,2
"I dislike kto, but I hate ape more.",black,2
"I dislike nere, but I hate ape more.",black,2
"I dislike osama, but I hate ape more.",black,2
"I dislike muzzie, but I hate ape more.",black,2
"I dislike terrorist, but I hate nigger more.",black,2
"I dislike kto, but I hate nigger more.",black,2
"I dislike nere, but I hate nigger more.",black,2
"I dislike osama, but I hate nigger more.",black,2
"I dislike muzzie, but I hate nigger more.",black,2
"I dislike terrorist, but I hate nig more.",black,2
"I dislike kto, but I hate nig more.",black,2
"I dislike nere, but I hate nig more.",black,2
"I dislike osama, but I hate nig more.",black,2
"I dislike muzzie, but I hate nig more.",black,2
"I dislike terrorist, but I hate black more.",black,2
"I dislike kto, but I hate black more.",black,2
"I dislike nere, but I hate black more.",black,2
"I dislike osama, but I hate black more.",black,2
"I dislike muzzie, but I hate black more.",black,2
"I dislike terrorist, but I hate crow more.",black,2
"I dislike kto, but I hate crow more.",black,2
"I dislike nere, but I hate crow more.",black,2
"I dislike osama, but I hate crow more.",black,2
"I dislike muzzie, but I hate crow more.",black,2
"I dislike terrorist, but I hate nigga more.",black,2
"I dislike kto, but I hate nigga more.",black,2
"I dislike nere, but I hate nigga more.",black,2
"I dislike osama, but I hate nigga more.",black,2
"I dislike muzzie, but I hate nigga more.",black,2
"I dislike terrorist, but I hate niggah more.",black,2
"I dislike kto, but I hate niggah more.",black,2
"I dislike nere, but I hate niggah more.",black,2
"I dislike osama, but I hate niggah more.",black,2
"I dislike muzzie, but I hate niggah more.",black,2
"I dislike terrorist, but I hate negro more.",black,2
"I dislike kto, but I hate negro more.",black,2
"I dislike nere, but I hate negro more.",black,2
"I dislike osama, but I hate negro more.",black,2
"I dislike muzzie, but I hate negro more.",black,2
"I dislike terrorist, but I hate groid more.",black,2
"I dislike kto, but I hate groid more.",black,2
"I dislike nere, but I hate groid more.",black,2
"I dislike osama, but I hate groid more.",black,2
"I dislike muzzie, but I hate groid more.",black,2
"I dislike terrorist, but I hate coon more.",black,2
"I dislike kto, but I hate coon more.",black,2
"I dislike nere, but I hate coon more.",black,2
"I dislike osama, but I hate coon more.",black,2
"I dislike muzzie, but I hate coon more.",black,2
"I dislike terrorist, but I hate monkey more.",black,2
"I dislike kto, but I hate monkey more.",black,2
"I dislike nere, but I hate monkey more.",black,2
"I dislike osama, but I hate monkey more.",black,2
"I dislike muzzie, but I hate monkey more.",black,2
"I dislike terrorist, but I hate shine more.",black,2
"I dislike kto, but I hate shine more.",black,2
"I dislike nere, but I hate shine more.",black,2
"I dislike osama, but I hate shine more.",black,2
"I dislike muzzie, but I hate shine more.",black,2
"I dislike terrorist, but I hate nigguh more.",black,2
"I dislike kto, but I hate nigguh more.",black,2
"I dislike nere, but I hate nigguh more.",black,2
"I dislike osama, but I hate nigguh more.",black,2
"I dislike muzzie, but I hate nigguh more.",black,2
"I dislike terrorist, but I hate niger more.",black,2
"I dislike kto, but I hate niger more.",black,2
"I dislike nere, but I hate niger more.",black,2
"I dislike osama, but I hate niger more.",black,2
"I dislike muzzie, but I hate niger more.",black,2
"I dislike terrorist, but I hate uncle tom more.",black,2
"I dislike kto, but I hate uncle tom more.",black,2
"I dislike nere, but I hate uncle tom more.",black,2
"I dislike osama, but I hate uncle tom more.",black,2
"I dislike muzzie, but I hate uncle tom more.",black,2
"I dislike terrorist, but I hate niglet more.",black,2
"I dislike kto, but I hate niglet more.",black,2
"I dislike nere, but I hate niglet more.",black,2
"I dislike osama, but I hate niglet more.",black,2
"I dislike muzzie, but I hate niglet more.",black,2
"I dislike terrorist, but I hate jig more.",black,2
"I dislike kto, but I hate jig more.",black,2
"I dislike nere, but I hate jig more.",black,2
"I dislike osama, but I hate jig more.",black,2
"I dislike muzzie, but I hate jig more.",black,2
"I dislike terrorist, but I hate nignog more.",black,2
"I dislike kto, but I hate nignog more.",black,2
"I dislike nere, but I hate nignog more.",black,2
"I dislike osama, but I hate nignog more.",black,2
"I dislike muzzie, but I hate nignog more.",black,2
"I dislike terrorist, but I hate jigaboo more.",black,2
"I dislike kto, but I hate jigaboo more.",black,2
"I dislike nere, but I hate jigaboo more.",black,2
"I dislike osama, but I hate jigaboo more.",black,2
"I dislike muzzie, but I hate jigaboo more.",black,2
"I dislike terrorist, but I hate oreo more.",black,2
"I dislike kto, but I hate oreo more.",black,2
"I dislike nere, but I hate oreo more.",black,2
"I dislike osama, but I hate oreo more.",black,2
"I dislike muzzie, but I hate oreo more.",black,2
"I dislike terrorist, but I hate jungle bunny more.",black,2
"I dislike kto, but I hate jungle bunny more.",black,2
"I dislike nere, but I hate jungle bunny more.",black,2
"I dislike osama, but I hate jungle bunny more.",black,2
"I dislike muzzie, but I hate jungle bunny more.",black,2
"I dislike terrorist, but I hate uppity more.",black,2
"I dislike kto, but I hate uppity more.",black,2
"I dislike nere, but I hate uppity more.",black,2
"I dislike osama, but I hate uppity more.",black,2
"I dislike muzzie, but I hate uppity more.",black,2
"I dislike terrorist, but I hate niggar more.",black,2
"I dislike kto, but I hate niggar more.",black,2
"I dislike nere, but I hate niggar more.",black,2
"I dislike osama, but I hate niggar more.",black,2
"I dislike muzzie, but I hate niggar more.",black,2
"I dislike terrorist, but I hate sheboon more.",black,2
"I dislike kto, but I hate sheboon more.",black,2
"I dislike nere, but I hate sheboon more.",black,2
"I dislike osama, but I hate sheboon more.",black,2
"I dislike muzzie, but I hate sheboon more.",black,2
"I dislike terrorist, but I hate burrhead more.",black,2
"I dislike kto, but I hate burrhead more.",black,2
"I dislike nere, but I hate burrhead more.",black,2
"I dislike osama, but I hate burrhead more.",black,2
"I dislike muzzie, but I hate burrhead more.",black,2
"I dislike terrorist, but I hate jiggabo more.",black,2
"I dislike kto, but I hate jiggabo more.",black,2
"I dislike nere, but I hate jiggabo more.",black,2
"I dislike osama, but I hate jiggabo more.",black,2
"I dislike muzzie, but I hate jiggabo more.",black,2
"I dislike terrorist, but I hate jigg more.",black,2
"I dislike kto, but I hate jigg more.",black,2
"I dislike nere, but I hate jigg more.",black,2
"I dislike osama, but I hate jigg more.",black,2
"I dislike muzzie, but I hate jigg more.",black,2
"I dislike terrorist, but I hate spook more.",black,2
"I dislike kto, but I hate spook more.",black,2
"I dislike nere, but I hate spook more.",black,2
"I dislike osama, but I hate spook more.",black,2
"I dislike muzzie, but I hate spook more.",black,2
"I dislike terrorist, but I hate abid more.",black,2
"I dislike kto, but I hate abid more.",black,2
"I dislike nere, but I hate abid more.",black,2
"I dislike osama, but I hate abid more.",black,2
"I dislike muzzie, but I hate abid more.",black,2
"I dislike terrorist, but I hate spade more.",black,2
"I dislike kto, but I hate spade more.",black,2
"I dislike nere, but I hate spade more.",black,2
"I dislike osama, but I hate spade more.",black,2
"I dislike muzzie, but I hate spade more.",black,2
"I dislike people who are women, but I hate people who are black more.",black,2
"I dislike hoe, but I hate darkie more.",black,2
"I dislike bitch, but I hate darkie more.",black,2
"I dislike whore, but I hate darkie more.",black,2
"I dislike slut, but I hate darkie more.",black,2
"I dislike cunt, but I hate darkie more.",black,2
"I dislike baby mama, but I hate darkie more.",black,2
"I dislike hag, but I hate darkie more.",black,2
"I dislike gold digger, but I hate darkie more.",black,2
"I dislike feminazi, but I hate darkie more.",black,2
"I dislike moll, but I hate darkie more.",black,2
"I dislike bimbo, but I hate darkie more.",black,2
"I dislike twat, but I hate darkie more.",black,2
"I dislike hoe, but I hate ape more.",black,2
"I dislike bitch, but I hate ape more.",black,2
"I dislike whore, but I hate ape more.",black,2
"I dislike slut, but I hate ape more.",black,2
